"",BBEX3.D.CAD.XDR.DA.AC.000,BBEX3.D.CAD.XDR.DA.AC.000_FLAGS,BBEX3.D.CHF.XDR.DA.AC.000,BBEX3.D.CHF.XDR.DA.AC.000_FLAGS,BBEX3.D.CNY.XDR.DA.AC.000,BBEX3.D.CNY.XDR.DA.AC.000_FLAGS,BBEX3.D.DKK.XDR.DA.AC.000,BBEX3.D.DKK.XDR.DA.AC.000_FLAGS,BBEX3.D.EUR.XDR.DA.AC.000,BBEX3.D.EUR.XDR.DA.AC.000_FLAGS,BBEX3.D.GBP.XDR.DA.AC.000,BBEX3.D.GBP.XDR.DA.AC.000_FLAGS,BBEX3.D.JPY.XDR.DA.AC.000,BBEX3.D.JPY.XDR.DA.AC.000_FLAGS,BBEX3.D.NOK.XDR.DA.AC.000,BBEX3.D.NOK.XDR.DA.AC.000_FLAGS,BBEX3.D.SEK.XDR.DA.AC.000,BBEX3.D.SEK.XDR.DA.AC.000_FLAGS,BBEX3.D.USD.XDR.DA.AC.000,BBEX3.D.USD.XDR.DA.AC.000_FLAGS
2019-06-23,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-06-24,1.83583,,1.35669,,9.57570,,9.11760,,1.22118,,1.092110,,149.437,,11.80180,,12.98870,,1.391410,
2019-06-25,1.83329,,1.35841,,9.57295,,9.12259,,1.22198,,1.090930,,148.901,,11.83550,,12.99040,,1.391590,
2019-06-26,1.82459,,1.35781,,9.56984,,9.13017,,1.22305,,1.095150,,149.191,,11.83090,,12.87840,,1.389630,
2019-06-27,1.82259,,1.35801,,9.56078,,9.12575,,1.22262,,1.093380,,150.244,,11.84020,,12.88920,,1.390120,
2019-06-28,1.81937,,1.35532,,9.54627,,9.11768,,1.22163,,1.095730,,149.698,,11.84220,,12.88910,,1.390210,
2019-06-29,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-06-30,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-07-01,.,No value available,1.36359,,9.49911,,9.13000,,1.22309,,1.098430,,150.247,,11.84540,,12.91840,,1.388090,
2019-07-02,1.81729,,1.36934,,9.52508,,9.15240,,1.22623,,1.097420,,150.245,,11.85950,,12.94550,,1.385770,
2019-07-03,.,No value available,1.36403,,9.54208,,9.15885,,1.22706,,1.102350,,149.103,,11.85260,,12.93820,,1.385720,
2019-07-04,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-07-05,.,No value available,1.36693,,9.51864,,.,No value available,1.22903,,1.102910,,149.266,,.,No value available,.,No value available,1.383880,
2019-07-06,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-07-07,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-07-08,1.80672,,1.36999,,9.50869,,9.19118,,1.23155,,1.102910,,149.885,,11.92630,,13.02760,,1.381180,
2019-07-09,1.81125,,1.37227,,9.49433,,9.19050,,1.23140,,1.106930,,150.204,,11.94250,,13.05500,,1.379790,
2019-07-10,1.80716,,1.36897,,9.50308,,9.18223,,1.23026,,1.106940,,150.321,,11.92490,,13.07040,,1.380360,
2019-07-11,1.80973,,1.36516,,9.50652,,9.16154,,1.22688,,1.102340,,149.724,,11.81770,,13.01130,,1.384540,
2019-07-12,1.80350,,1.36479,,9.51475,,9.17903,,1.22924,,1.103780,,149.945,,11.82620,,12.95480,,1.383260,
2019-07-13,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-07-14,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-07-15,1.80557,,1.36044,,9.51900,,9.17549,,1.22881,,1.103730,,.,No value available,11.82390,,12.95550,,1.384740,
2019-07-16,1.80302,,1.36228,,9.49830,,9.19194,,1.23088,,1.112430,,149.124,,11.80820,,12.93230,,1.381420,
2019-07-17,1.80234,,1.36677,,9.49938,,9.19329,,1.23120,,1.113090,,149.359,,11.84660,,12.96790,,1.380780,
2019-07-18,1.80540,,1.36534,,9.50065,,9.19701,,1.23166,,1.107320,,148.780,,11.87800,,12.92930,,1.381430,
2019-07-19,1.80827,,1.35901,,9.51004,,9.20090,,1.23234,,1.102940,,148.718,,11.84750,,12.90410,,1.383420,
2019-07-20,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-07-21,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-07-22,1.81061,,1.35606,,9.50597,,9.19912,,1.23212,,1.108300,,149.182,,11.86230,,12.97330,,1.381830,
2019-07-23,1.81344,,1.35670,,9.49127,,9.22050,,1.23502,,1.107410,,149.096,,11.95610,,13.02330,,1.379880,
2019-07-24,1.81231,,1.35878,,9.49055,,9.24437,,1.23837,,1.102000,,149.225,,11.93240,,13.08120,,1.379540,
2019-07-25,1.81254,,1.35906,,9.47580,,9.25986,,1.24046,,1.103460,,149.142,,11.91570,,13.02130,,1.378780,
2019-07-26,1.81547,,1.36718,,9.47400,,9.23216,,1.23652,,1.108130,,149.637,,11.98350,,13.03730,,1.377240,
2019-07-27,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-07-28,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-07-29,1.81024,,1.36446,,9.48128,,9.23813,,1.23722,,1.116800,,149.191,,11.99310,,13.07950,,1.375670,
2019-07-30,1.81128,,1.36197,,9.46781,,9.20785,,1.23320,,1.130300,,149.628,,12.00740,,13.12960,,1.375510,
2019-07-31,1.80840,,1.36159,,9.46755,,9.21065,,1.23345,,1.130630,,149.315,,12.06040,,13.15410,,1.375420,
2019-08-01,1.81024,,.,No value available,9.45081,,9.26484,,1.24094,,1.131640,,149.618,,12.17610,,13.24570,,1.369630,
2019-08-02,1.81598,,1.35302,,9.52454,,9.23088,,1.23639,,1.134260,,147.077,,12.25330,,13.27360,,1.373140,
2019-08-03,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-08-04,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-08-05,.,No value available,1.33938,,9.66781,,9.17793,,1.22933,,1.130090,,145.753,,12.25890,,13.25690,,1.374640,
2019-08-06,1.82392,,1.34127,,9.68232,,9.18274,,1.23020,,1.129630,,145.330,,12.24610,,13.20710,,1.376230,
2019-08-07,1.83189,,1.34628,,9.68092,,9.16120,,1.22753,,1.132970,,145.965,,12.27040,,13.18500,,1.375080,
2019-08-08,1.82423,,1.34296,,9.69453,,9.17499,,1.22938,,1.132360,,146.013,,12.31590,,13.23180,,1.376050,
2019-08-09,1.81892,,1.33857,,9.70205,,9.16918,,1.22859,,1.138140,,145.805,,12.23540,,13.16990,,1.375780,
2019-08-10,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-08-11,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-08-12,1.82079,,1.33677,,9.72309,,9.17305,,1.22909,,1.138330,,.,No value available,12.29120,,13.18940,,1.375840,
2019-08-13,1.82219,,1.33236,,9.72725,,9.15583,,1.22678,,1.139080,,145.144,,12.27730,,13.19410,,1.376690,
2019-08-14,1.83095,,1.33776,,9.64581,,9.17280,,1.22946,,1.136890,,146.300,,12.29890,,13.12820,,1.375520,
2019-08-15,1.83137,,1.33693,,9.65614,,9.19422,,1.23263,,1.136510,,145.589,,12.34420,,13.21280,,1.374390,
2019-08-16,1.82238,,1.34470,,9.66454,,.,No value available,1.23840,,1.128000,,145.601,,12.34100,,13.26620,,1.371650,
2019-08-17,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-08-18,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-08-19,1.82468,,1.34423,,9.66996,,9.21718,,1.23584,,1.131860,,145.969,,12.31620,,13.26180,,1.372150,
2019-08-20,1.82608,,1.34245,,9.68017,,9.22662,,1.23747,,1.135090,,146.053,,12.32980,,13.27350,,1.370620,
2019-08-21,1.82135,,1.34400,,9.68439,,9.21116,,1.23533,,1.131490,,146.046,,12.26220,,13.27960,,1.371710,
2019-08-22,1.82127,,1.34660,,9.69819,,9.21693,,1.23622,,1.128720,,145.847,,12.28680,,13.17080,,1.370100,
2019-08-23,1.82355,,1.35314,,9.70874,,9.23182,,1.23819,,1.121340,,145.979,,12.33150,,13.25940,,1.370060,
2019-08-24,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-08-25,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-08-26,1.82234,,1.34455,,9.80825,,9.20539,,1.23457,,1.121060,,144.439,,12.33000,,13.23310,,1.372340,
2019-08-27,1.82002,,1.34488,,9.82869,,9.21370,,1.23544,,1.119500,,145.195,,12.34460,,13.24800,,1.371840,
2019-08-28,1.82349,,1.34427,,9.82502,,9.22501,,1.23697,,1.122800,,145.032,,12.38340,,13.25970,,1.370940,
2019-08-29,1.82130,,1.34618,,9.79979,,9.22569,,1.23719,,1.123120,,145.091,,12.41710,,13.32770,,1.369810,
2019-08-30,.,No value available,1.35363,,9.77011,,9.24488,,1.23989,,1.123620,,145.632,,12.44600,,13.39670,,1.368340,
2019-08-31,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-09-01,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-09-02,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-09-03,1.81821,,1.35000,,9.78033,,9.29040,,1.24593,,1.132630,,144.852,,12.48290,,13.46320,,1.362670,
2019-09-04,1.81406,,1.34656,,9.78675,,9.25883,,1.24139,,1.120200,,144.969,,12.39380,,13.37580,,1.367760,
2019-09-05,1.81246,,1.34681,,9.78723,,9.24206,,1.23908,,1.110750,,145.786,,12.30800,,13.30520,,1.370170,
2019-09-06,1.80361,,1.35640,,9.75115,,9.26381,,1.24156,,1.113240,,146.558,,12.31990,,13.25400,,1.369060,
2019-09-07,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-09-08,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-09-09,1.80136,,1.35729,,9.76849,,9.25866,,1.24113,,1.106490,,146.451,,12.24530,,13.19750,,1.369340,
2019-09-10,1.80116,,1.35686,,9.72545,,9.25438,,1.24039,,1.110170,,147.114,,12.29540,,13.28160,,1.369390,
2019-09-11,1.80311,,1.35866,,9.73425,,9.27558,,1.24326,,1.107300,,147.247,,12.27660,,13.24380,,1.367960,
2019-09-12,1.80741,,1.35553,,9.69706,,9.31654,,1.24850,,1.110940,,147.864,,12.30310,,13.21830,,1.368730,
2019-09-13,1.82041,,1.35470,,.,No value available,9.24172,,1.23753,,1.102720,,148.577,,12.27790,,13.19150,,1.373170,
2019-09-14,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-09-15,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-09-16,1.81623,,1.35882,,9.68701,,9.28014,,1.24282,,1.101080,,.,No value available,12.30920,,13.17140,,1.370950,
2019-09-17,1.81475,,1.36117,,9.70732,,9.27059,,1.24152,,1.103600,,148.102,,12.25570,,13.24590,,1.368900,
2019-09-18,1.81855,,1.36449,,9.71695,,9.25772,,1.23977,,1.099510,,148.282,,12.26190,,13.29140,,1.370320,
2019-09-19,1.81799,,1.35886,,9.73084,,9.25146,,1.23894,,1.101270,,148.261,,12.25370,,13.35070,,1.371130,
2019-09-20,1.81978,,1.35904,,9.71657,,9.27980,,1.24282,,1.096580,,148.050,,12.35650,,13.25880,,1.370830,
2019-09-21,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-09-22,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-09-23,1.81499,,1.35570,,9.74004,,9.29636,,1.24509,,1.100400,,.,No value available,12.41650,,13.32200,,1.367740,
2019-09-24,1.81259,,1.35339,,9.72053,,9.28315,,1.24338,,1.099350,,147.289,,12.33750,,13.29880,,1.368090,
2019-09-25,1.81542,,1.34925,,9.74583,,9.29912,,1.24573,,1.101770,,146.479,,12.37140,,13.26420,,1.368060,
2019-09-26,1.80954,,1.35695,,9.73141,,9.31272,,1.24763,,1.105660,,146.987,,12.38080,,13.31400,,1.364660,
2019-09-27,1.80749,,1.35368,,9.71808,,9.31472,,1.24760,,1.108560,,147.025,,12.37060,,13.34160,,1.364250,
2019-09-28,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-09-29,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-09-30,1.80543,,1.35697,,9.71931,,9.34763,,1.25200,,1.108290,,147.169,,12.38890,,13.36680,,1.363310,
2019-10-01,1.80386,,1.36379,,.,No value available,9.33027,,1.24979,,1.107060,,147.330,,12.43080,,13.47040,,1.362020,
2019-10-02,1.81183,,1.36187,,.,No value available,9.31437,,1.24750,,1.112340,,146.974,,12.46620,,13.47480,,1.362890,
2019-10-03,1.82044,,1.36649,,.,No value available,9.31021,,1.24708,,1.110980,,146.318,,12.49140,,13.51530,,1.365670,
2019-10-04,.,No value available,1.35860,,.,No value available,9.30189,,1.24580,,1.108760,,146.105,,12.44750,,13.48860,,1.367760,
2019-10-05,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-10-06,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available,.,No value available
2019-10-07,1.81895,,1.35929,,.,No value available,9.28652,,1.24353,,1.108690,,145.997,,12.48360,,13.48120,,1.367010,
2019-10-08,1.82016,,1.35477,,9.73596,,9.28816,,1.24357,,1.118170,,146.714,,12.49170,,13.52210,,1.366180,
2019-10-09,1.81965,,1.35784,,9.74820,,9.28919,,1.24369,,1.117220,,146.252,,12.50250,,13.56630,,1.365690,
