Date,"Forward exchange rate, 1 month, US$ into Sterling                          XUDLDS1","Forward exchange rate, 3 month, US$ into Sterling                          XUDLDS3","Forward exchange rate, 6 month, US$ into Sterling                          XUDLDS6","Forward exchange rate, 12 month, US$ into Sterling                          XUDLDSY"
24-Mar-05,1.8672,1.8617,1.8553,1.8473
29-Mar-05,1.8714,1.8659,1.8595,1.8518
30-Mar-05,1.88,1.8748,1.8684,1.8613
31-Mar-05,1.8874,1.8819,1.8758,1.8685
1-Apr-05,1.8858,1.8804,1.8742,1.8664
4-Apr-05,1.8693,1.8639,1.8578,1.8502
5-Apr-05,1.8737,1.8685,1.8623,1.8548
6-Apr-05,1.8741,1.8688,1.8625,1.8548
7-Apr-05,1.874,1.8687,1.8627,1.8551
8-Apr-05,1.8721,1.8669,1.8609,1.8538
11-Apr-05,1.8873,1.8821,1.8761,1.869
12-Apr-05,1.8827,1.8776,1.8717,1.8646
13-Apr-05,1.8894,1.8842,1.8782,1.8706
14-Apr-05,1.8786,1.8734,1.8674,1.8591
15-Apr-05,1.8904,1.8852,1.8789,1.8704
18-Apr-05,1.901,1.8957,1.8892,1.8799
19-Apr-05,1.9132,1.9081,1.9014,1.8913
20-Apr-05,1.9139,1.9086,1.9019,1.8921
21-Apr-05,1.9095,1.9042,1.8978,1.8886
22-Apr-05,1.9126,1.9073,1.9009,1.8923
25-Apr-05,1.9088,1.9036,1.8974,1.8891
26-Apr-05,1.9007,1.8958,1.8897,1.8819
27-Apr-05,1.9043,1.8993,1.893,1.8848
28-Apr-05,1.907,1.902,1.896,1.8878
29-Apr-05,1.9071,1.9022,1.8961,1.8878
3-May-05,1.8879,1.8829,1.8772,1.8697
4-May-05,1.8994,1.8942,1.8886,1.8811
5-May-05,1.9019,1.8969,1.8911,1.8832
6-May-05,1.8899,1.885,1.8795,1.8727
9-May-05,1.8799,1.8753,1.8699,1.8638
10-May-05,1.881,1.8763,1.871,1.8647
11-May-05,1.8715,1.8667,1.8617,1.8557
12-May-05,1.8612,1.8567,1.8519,1.8468
13-May-05,1.853,1.8485,1.8437,1.8385
16-May-05,1.832,1.8277,1.8229,1.8172
17-May-05,1.8366,1.8323,1.8274,1.8218
18-May-05,1.8318,1.8272,1.8225,1.8167
19-May-05,1.8334,1.829,1.8242,1.8184
20-May-05,1.822,1.8177,1.8129,1.8076
23-May-05,1.8265,1.8224,1.8178,1.8125
24-May-05,1.8258,1.8215,1.8168,1.8116
25-May-05,1.8283,1.8239,1.8194,1.8141
26-May-05,1.819,1.8148,1.8102,1.8048
27-May-05,1.821,1.8168,1.8123,1.8071
31-May-05,1.8198,1.8159,1.8114,1.8062
1-Jun-05,1.8129,1.8087,1.8041,1.7979
2-Jun-05,1.8146,1.8105,1.806,1.8005
3-Jun-05,1.814,1.8099,1.8054,1.7998
6-Jun-05,1.8169,1.8128,1.8084,1.8031
7-Jun-05,1.8275,1.8236,1.819,1.8135
8-Jun-05,1.8365,1.8323,1.828,1.8229
9-Jun-05,1.8162,1.8122,1.808,1.8032
10-Jun-05,1.8109,1.807,1.8029,1.7988
13-Jun-05,1.799,1.7951,1.7911,1.787
14-Jun-05,1.8047,1.8009,1.7968,1.7919
15-Jun-05,1.8169,1.8129,1.8088,1.8039
16-Jun-05,1.8169,1.813,1.809,1.8041
17-Jun-05,1.8215,1.8176,1.8135,1.8085
20-Jun-05,1.8218,1.818,1.8138,1.8088
21-Jun-05,1.8239,1.8202,1.8161,1.8114
22-Jun-05,1.8204,1.8168,1.8132,1.8094
23-Jun-05,1.8173,1.8137,1.8102,1.8069
24-Jun-05,1.8198,1.8163,1.8127,1.8092
27-Jun-05,1.8241,1.8206,1.8172,1.814
28-Jun-05,1.8152,1.8117,1.8085,1.8056
29-Jun-05,1.8025,1.7993,1.7962,1.7935
30-Jun-05,1.7904,1.7876,1.7851,1.7832
1-Jul-05,1.7696,1.7669,1.7647,1.7635
4-Jul-05,1.7592,1.7565,1.7544,1.7537
5-Jul-05,1.7522,1.7496,1.7474,1.7463
6-Jul-05,1.7558,1.753,1.7511,1.7501
7-Jul-05,1.7395,1.7371,1.7356,1.735
8-Jul-05,1.7339,1.7315,1.7301,1.7298
11-Jul-05,1.7535,1.7512,1.7497,1.7495
12-Jul-05,1.7713,1.7689,1.7672,1.7666
13-Jul-05,1.7528,1.7503,1.7489,1.7488
14-Jul-05,1.7588,1.7565,1.755,1.7549
15-Jul-05,1.7519,1.7495,1.7481,1.7482
18-Jul-05,1.7486,1.7463,1.745,1.7455
19-Jul-05,1.7356,1.7333,1.732,1.7323
20-Jul-05,1.7279,1.7255,1.7245,1.7254
21-Jul-05,1.7438,1.7415,1.7403,1.7407
22-Jul-05,1.7422,1.74,1.739,1.7395
25-Jul-05,1.7424,1.7403,1.7394,1.7402
26-Jul-05,1.7401,1.738,1.737,1.7377
27-Jul-05,1.7406,1.7385,1.7376,1.7386
28-Jul-05,1.7508,1.7487,1.7477,1.7487
29-Jul-05,1.7592,1.7571,1.7561,1.7569
1-Aug-05,1.7687,1.7667,1.7656,1.7661
2-Aug-05,1.7695,1.7675,1.7665,1.767
3-Aug-05,1.7786,1.7766,1.7755,1.7757
4-Aug-05,1.777,1.775,1.7741,1.7747
5-Aug-05,1.7728,1.7709,1.7699,1.7707
8-Aug-05,1.7857,1.7839,1.783,1.7841
9-Aug-05,1.7832,1.7813,1.7804,1.7816
10-Aug-05,1.7954,1.7935,1.7925,1.793
11-Aug-05,1.8067,1.8049,1.8039,1.8045
12-Aug-05,1.8138,1.812,1.811,1.8114
15-Aug-05,1.8072,1.8055,1.8047,1.8053
16-Aug-05,1.8085,1.8067,1.8057,1.806
17-Aug-05,1.8087,1.8069,1.8059,1.8062
18-Aug-05,1.793,1.7912,1.7902,1.7904
19-Aug-05,1.7907,1.789,1.788,1.7885
22-Aug-05,1.8013,1.7997,1.7987,1.7993
23-Aug-05,1.7979,1.7962,1.7952,1.7955
24-Aug-05,1.7973,1.7956,1.7947,1.7953
25-Aug-05,1.801,1.7993,1.7985,1.7992
26-Aug-05,1.8071,1.8055,1.8048,1.8058
30-Aug-05,1.7831,1.7815,1.7809,1.7821
31-Aug-05,1.7978,1.7962,1.795,1.7947
1-Sep-05,1.8279,1.826,1.8242,1.8226
2-Sep-05,1.8401,1.838,1.836,1.8345
5-Sep-05,1.8421,1.84,1.8381,1.8366
6-Sep-05,1.8417,1.8398,1.8379,1.8368
7-Sep-05,1.8383,1.8364,1.8348,1.8338
8-Sep-05,1.8401,1.8383,1.8368,1.836
9-Sep-05,1.8392,1.8374,1.8359,1.8353
12-Sep-05,1.8211,1.8193,1.8178,1.8171
13-Sep-05,1.8213,1.8196,1.818,1.8169
14-Sep-05,1.8261,1.8244,1.8229,1.822
15-Sep-05,1.8032,1.8015,1.7999,1.7989
16-Sep-05,1.8035,1.8018,1.8004,1.7995
19-Sep-05,1.8039,1.8023,1.8011,1.8008
20-Sep-05,1.8034,1.8018,1.8007,1.8004
21-Sep-05,1.8116,1.8101,1.8092,1.8094
22-Sep-05,1.7889,1.7874,1.7865,1.7868
23-Sep-05,1.776,1.7746,1.7737,1.7742
26-Sep-05,1.7729,1.7716,1.7709,1.7718
27-Sep-05,1.7646,1.7634,1.7628,1.7634
28-Sep-05,1.7605,1.7593,1.7589,1.7602
29-Sep-05,1.7602,1.7592,1.759,1.7605
30-Sep-05,1.7678,1.7668,1.7668,1.7693
3-Oct-05,1.7536,1.7528,1.7529,1.7557
4-Oct-05,1.7603,1.7594,1.7594,1.7617
5-Oct-05,1.7602,1.7593,1.7595,1.7622
6-Oct-05,1.7726,1.7719,1.7722,1.7751
7-Oct-05,1.7588,1.7582,1.7586,1.7622
10-Oct-05,1.7514,1.7508,1.7514,1.755
11-Oct-05,1.7456,1.745,1.7455,1.7491
12-Oct-05,1.7508,1.75,1.7505,1.7538
13-Oct-05,1.7478,1.7471,1.7475,1.7509
14-Oct-05,1.7656,1.7649,1.7651,1.7679
17-Oct-05,1.7524,1.7517,1.7518,1.7545
18-Oct-05,1.7469,1.7463,1.7465,1.749
19-Oct-05,1.7607,1.7599,1.76,1.7621
20-Oct-05,1.77,1.7693,1.7695,1.7714
21-Oct-05,1.7742,1.7735,1.7736,1.7754
24-Oct-05,1.7683,1.7676,1.7678,1.7696
25-Oct-05,1.7847,1.7841,1.7843,1.7861
26-Oct-05,1.7754,1.7747,1.7752,1.7779
27-Oct-05,1.783,1.7824,1.7829,1.7856
28-Oct-05,1.7761,1.7755,1.7761,1.7785
31-Oct-05,1.7694,1.7689,1.7695,1.7725
1-Nov-05,1.7608,1.7603,1.7609,1.7639
2-Nov-05,1.7741,1.7736,1.7742,1.7771
3-Nov-05,1.7754,1.775,1.7756,1.7785
4-Nov-05,1.7492,1.7488,1.7495,1.7526
7-Nov-05,1.7415,1.7411,1.7418,1.7449
8-Nov-05,1.7383,1.738,1.7385,1.7413
9-Nov-05,1.7398,1.7395,1.7402,1.743
10-Nov-05,1.7465,1.7462,1.7469,1.7497
11-Nov-05,1.74,1.7397,1.7403,1.7429
14-Nov-05,1.7378,1.7375,1.7382,1.741
15-Nov-05,1.7322,1.732,1.7328,1.7359
16-Nov-05,1.7146,1.7144,1.7152,1.7185
17-Nov-05,1.7201,1.7199,1.7209,1.7242
18-Nov-05,1.713,1.7128,1.7137,1.7168
21-Nov-05,1.7184,1.7182,1.7192,1.7223
22-Nov-05,1.711,1.7108,1.7119,1.7153
23-Nov-05,1.721,1.7208,1.7217,1.7246
24-Nov-05,1.7236,1.7235,1.7245,1.7271
25-Nov-05,1.7157,1.7155,1.7165,1.7195
28-Nov-05,1.7201,1.72,1.721,1.7239
29-Nov-05,1.7168,1.7166,1.7177,1.7208
30-Nov-05,1.7301,1.7299,1.7309,1.7337
1-Dec-05,1.7296,1.7295,1.7307,1.7343
2-Dec-05,1.7301,1.73,1.7312,1.7347
5-Dec-05,1.7365,1.7365,1.7376,1.7409
6-Dec-05,1.7379,1.7379,1.7388,1.7417
7-Dec-05,1.7326,1.7326,1.7333,1.7356
8-Dec-05,1.7497,1.7497,1.7504,1.7521
9-Dec-05,1.7555,1.7555,1.7563,1.7583
12-Dec-05,1.7721,1.7721,1.7729,1.7751
13-Dec-05,1.7693,1.7693,1.7703,1.7727
14-Dec-05,1.7734,1.7734,1.7743,1.7764
15-Dec-05,1.7626,1.7626,1.7635,1.7656
16-Dec-05,1.772,1.772,1.7729,1.7748
19-Dec-05,1.7622,1.7623,1.7637,1.7669
20-Dec-05,1.7594,1.7595,1.761,1.7646
21-Dec-05,1.7387,1.7388,1.7406,1.745
22-Dec-05,1.7358,1.736,1.7377,1.7424
23-Dec-05,1.7318,1.732,1.7338,1.7382
28-Dec-05,1.7266,1.7269,1.7285,1.7326
29-Dec-05,1.7253,1.7255,1.7272,1.7313
30-Dec-05,1.7164,1.7166,1.7183,1.7225
3-Jan-06,1.739,1.7393,1.7409,1.7449
4-Jan-06,1.7595,1.7598,1.7613,1.7649
5-Jan-06,1.7553,1.7555,1.7568,1.7603
6-Jan-06,1.7717,1.7719,1.7733,1.7762
9-Jan-06,1.7638,1.7641,1.7654,1.768
10-Jan-06,1.7647,1.765,1.7663,1.7692
11-Jan-06,1.7605,1.7609,1.7623,1.7657
12-Jan-06,1.7618,1.7622,1.7636,1.7669
13-Jan-06,1.7704,1.7708,1.7721,1.7752
16-Jan-06,1.767,1.7674,1.7689,1.7723
17-Jan-06,1.7596,1.7601,1.7615,1.7649
18-Jan-06,1.7628,1.7633,1.7647,1.768
19-Jan-06,1.7622,1.7628,1.7643,1.7676
20-Jan-06,1.7629,1.7633,1.7648,1.7679
23-Jan-06,1.7853,1.7858,1.7872,1.7904
24-Jan-06,1.7847,1.7852,1.7867,1.7894
25-Jan-06,1.7873,1.7878,1.7893,1.7922
26-Jan-06,1.7869,1.7875,1.789,1.7922
27-Jan-06,1.7727,1.7733,1.7748,1.778
30-Jan-06,1.7684,1.769,1.7707,1.7742
31-Jan-06,1.7776,1.7782,1.7799,1.7833
1-Feb-06,1.7795,1.7802,1.782,1.7856
2-Feb-06,1.779,1.7798,1.7817,1.7854
3-Feb-06,1.7603,1.7611,1.7632,1.7677
6-Feb-06,1.7509,1.7517,1.754,1.7587
7-Feb-06,1.7412,1.742,1.7443,1.7492
8-Feb-06,1.7417,1.7425,1.7449,1.7501
9-Feb-06,1.7393,1.7402,1.7426,1.748
10-Feb-06,1.7449,1.7458,1.7482,1.7538
13-Feb-06,1.7429,1.7438,1.7464,1.7524
14-Feb-06,1.7291,1.7301,1.7329,1.7396
15-Feb-06,1.7441,1.7451,1.7476,1.7536
16-Feb-06,1.7355,1.7366,1.7394,1.7458
17-Feb-06,1.7407,1.7418,1.7445,1.7507
20-Feb-06,1.7451,1.7462,1.7489,1.7551
21-Feb-06,1.7429,1.7441,1.7468,1.7531
22-Feb-06,1.7402,1.7414,1.7439,1.7498
23-Feb-06,1.7512,1.7524,1.755,1.7608
24-Feb-06,1.7445,1.7457,1.7483,1.7539
27-Feb-06,1.7398,1.741,1.7436,1.7488
28-Feb-06,1.7514,1.7526,1.7552,1.7604
1-Mar-06,1.7534,1.7547,1.7572,1.7624
2-Mar-06,1.7468,1.7481,1.7507,1.7559
3-Mar-06,1.7516,1.7529,1.7556,1.7608
6-Mar-06,1.7515,1.7528,1.7555,1.7608
7-Mar-06,1.7356,1.7369,1.7396,1.7449
8-Mar-06,1.7357,1.7371,1.7398,1.7452
9-Mar-06,1.7375,1.7389,1.7416,1.7468
10-Mar-06,1.7266,1.7279,1.7307,1.736
13-Mar-06,1.7297,1.731,1.7337,1.7388
14-Mar-06,1.7458,1.7471,1.7499,1.7548
15-Mar-06,1.7453,1.7468,1.7494,1.7542
16-Mar-06,1.755,1.7564,1.7589,1.7632
17-Mar-06,1.7539,1.7553,1.7577,1.762
20-Mar-06,1.756,1.7574,1.7598,1.7638
21-Mar-06,1.748,1.7494,1.752,1.7563
22-Mar-06,1.7472,1.7487,1.7512,1.7557
23-Mar-06,1.7353,1.7368,1.7393,1.7438
24-Mar-06,1.7414,1.7429,1.7453,1.7495
27-Mar-06,1.7485,1.7499,1.7524,1.7566
28-Mar-06,1.7512,1.7527,1.7552,1.7595
29-Mar-06,1.7342,1.7357,1.7384,1.7431
30-Mar-06,1.7462,1.7477,1.7505,1.7553
31-Mar-06,1.735,1.7365,1.7394,1.7442
3-Apr-06,1.7377,1.7392,1.7422,1.7476
4-Apr-06,1.756,1.7575,1.7604,1.7656
5-Apr-06,1.7498,1.7514,1.7545,1.7597
6-Apr-06,1.7523,1.7539,1.7569,1.7623
7-Apr-06,1.7421,1.7437,1.7467,1.7524
10-Apr-06,1.7442,1.7458,1.749,1.7546
11-Apr-06,1.7477,1.7493,1.7523,1.7578
12-Apr-06,1.7517,1.7534,1.7566,1.7619
13-Apr-06,1.7522,1.7539,1.757,1.7622
18-Apr-06,1.7786,1.7803,1.7832,1.7879
19-Apr-06,1.7895,1.7912,1.7941,1.7989
20-Apr-06,1.7776,1.7794,1.7824,1.7877
21-Apr-06,1.7828,1.7845,1.7876,1.7929
24-Apr-06,1.7832,1.7849,1.7878,1.7929
25-Apr-06,1.7888,1.7904,1.7934,1.7983
26-Apr-06,1.7881,1.7898,1.7929,1.7979
27-Apr-06,1.804,1.8056,1.8084,1.8128
28-Apr-06,1.8187,1.8203,1.823,1.8272
2-May-06,1.8402,1.8419,1.8447,1.8489
3-May-06,1.8409,1.8427,1.8456,1.8501
4-May-06,1.8496,1.8514,1.8541,1.8581
5-May-06,1.86,1.8617,1.8642,1.868
8-May-06,1.8595,1.8612,1.8637,1.8676
9-May-06,1.8665,1.8681,1.8707,1.8744
10-May-06,1.8646,1.8664,1.8689,1.8728
11-May-06,1.8803,1.882,1.8845,1.8882
12-May-06,1.8911,1.8928,1.8952,1.8984
15-May-06,1.883,1.8847,1.8871,1.8903
16-May-06,1.8865,1.8882,1.8907,1.894
17-May-06,1.8866,1.8884,1.8908,1.8943
18-May-06,1.8916,1.8934,1.8959,1.8992
19-May-06,1.8719,1.8738,1.8764,1.8799
22-May-06,1.8815,1.8834,1.8862,1.8899
23-May-06,1.8835,1.8855,1.8883,1.8923
24-May-06,1.8681,1.8701,1.8729,1.8769
25-May-06,1.8719,1.8739,1.8768,1.881
26-May-06,1.8558,1.8578,1.8607,1.8649
30-May-06,1.8865,1.8885,1.8914,1.8956
31-May-06,1.8721,1.8742,1.877,1.8813
1-Jun-06,1.869,1.8711,1.8742,1.8788
2-Jun-06,1.8868,1.8888,1.8915,1.8956
5-Jun-06,1.8779,1.8799,1.8826,1.8866
6-Jun-06,1.8607,1.8628,1.8658,1.8702
7-Jun-06,1.8557,1.858,1.861,1.8655
8-Jun-06,1.8397,1.842,1.8451,1.85
9-Jun-06,1.8438,1.8461,1.8494,1.8544
12-Jun-06,1.8433,1.8456,1.8489,1.8539
13-Jun-06,1.8375,1.8398,1.843,1.8478
14-Jun-06,1.8475,1.85,1.8535,1.859
15-Jun-06,1.8505,1.853,1.8568,1.8624
16-Jun-06,1.8512,1.8537,1.8573,1.8625
19-Jun-06,1.8389,1.8415,1.8451,1.8505
20-Jun-06,1.8429,1.8454,1.8489,1.854
21-Jun-06,1.8446,1.8472,1.8509,1.8562
22-Jun-06,1.8297,1.8323,1.8362,1.8418
23-Jun-06,1.8204,1.8231,1.8271,1.8331
26-Jun-06,1.8191,1.8218,1.8259,1.8316
27-Jun-06,1.825,1.8276,1.8316,1.8371
28-Jun-06,1.8176,1.8203,1.8242,1.8299
29-Jun-06,1.8138,1.8166,1.8208,1.8269
30-Jun-06,1.8507,1.8533,1.8573,1.863
3-Jul-06,1.8455,1.8481,1.852,1.8575
4-Jul-06,1.848,1.8506,1.8548,1.8607
5-Jul-06,1.8344,1.8374,1.8416,1.8481
6-Jul-06,1.8377,1.8406,1.8448,1.8514
7-Jul-06,1.852,1.8548,1.8591,1.8655
10-Jul-06,1.8424,1.8451,1.8493,1.8554
11-Jul-06,1.8437,1.8465,1.8507,1.8566
12-Jul-06,1.8336,1.8365,1.8406,1.8467
13-Jul-06,1.8438,1.8467,1.8507,1.8567
14-Jul-06,1.8357,1.8385,1.8424,1.8483
17-Jul-06,1.8207,1.8234,1.8273,1.8334
18-Jul-06,1.8269,1.8295,1.8333,1.8386
19-Jul-06,1.841,1.8439,1.8476,1.853
20-Jul-06,1.8525,1.8553,1.8588,1.8635
21-Jul-06,1.8604,1.8629,1.8661,1.8704
24-Jul-06,1.8515,1.8539,1.8573,1.8622
25-Jul-06,1.8484,1.8509,1.8544,1.8593
26-Jul-06,1.8483,1.8508,1.8542,1.8588
27-Jul-06,1.8656,1.8681,1.8715,1.876
28-Jul-06,1.8667,1.8691,1.8722,1.8765
31-Jul-06,1.8685,1.8707,1.8738,1.8777
1-Aug-06,1.8689,1.8712,1.8743,1.8779
2-Aug-06,1.88,1.8825,1.8855,1.8891
3-Aug-06,1.8895,1.8915,1.8939,1.8962
4-Aug-06,1.9114,1.9132,1.9153,1.9166
7-Aug-06,1.9108,1.9126,1.9147,1.9162
8-Aug-06,1.9082,1.9101,1.9121,1.9136
9-Aug-06,1.9095,1.9113,1.9131,1.9145
10-Aug-06,1.8927,1.8944,1.8964,1.8978
11-Aug-06,1.8979,1.8996,1.9016,1.9031
14-Aug-06,1.8932,1.8949,1.8969,1.8984
15-Aug-06,1.8964,1.8981,1.9001,1.9013
16-Aug-06,1.9009,1.9026,1.9044,1.9056
17-Aug-06,1.894,1.8956,1.8975,1.899
18-Aug-06,1.8804,1.882,1.884,1.8856
21-Aug-06,1.8979,1.8995,1.9015,1.9031
22-Aug-06,1.8894,1.891,1.893,1.8947
23-Aug-06,1.8945,1.8962,1.8981,1.9001
24-Aug-06,1.8922,1.8938,1.8956,1.8972
25-Aug-06,1.887,1.8886,1.8903,1.8916
29-Aug-06,1.8937,1.8953,1.897,1.8986
30-Aug-06,1.9067,1.9082,1.9098,1.9107
31-Aug-06,1.9026,1.9041,1.9055,1.9059
1-Sep-06,1.9042,1.9057,1.9071,1.9076
4-Sep-06,1.9056,1.9071,1.9085,1.9089
5-Sep-06,1.8935,1.8949,1.8963,1.897
6-Sep-06,1.8815,1.883,1.8844,1.8853
7-Sep-06,1.8748,1.8763,1.8778,1.8782
8-Sep-06,1.8659,1.8674,1.8688,1.8695
11-Sep-06,1.8633,1.8648,1.8661,1.8669
12-Sep-06,1.8765,1.8778,1.8791,1.8794
13-Sep-06,1.8754,1.8768,1.878,1.878
14-Sep-06,1.8915,1.8928,1.894,1.8938
15-Sep-06,1.8788,1.8801,1.8812,1.881
18-Sep-06,1.8777,1.8789,1.88,1.8803
19-Sep-06,1.8876,1.8887,1.8897,1.8894
20-Sep-06,1.89,1.8911,1.892,1.8912
21-Sep-06,1.8977,1.8988,1.8996,1.8989
22-Sep-06,1.9032,1.9042,1.9048,1.9033
25-Sep-06,1.9,1.901,1.9014,1.8999
26-Sep-06,1.8959,1.8968,1.8973,1.896
27-Sep-06,1.8891,1.89,1.8906,1.8896
28-Sep-06,1.8745,1.8755,1.8762,1.8756
29-Sep-06,1.869,1.87,1.8707,1.8701
2-Oct-06,1.8858,1.8866,1.8871,1.8855
3-Oct-06,1.8898,1.8907,1.8911,1.8891
4-Oct-06,1.8848,1.8857,1.8859,1.8837
5-Oct-06,1.8777,1.8786,1.879,1.8769
6-Oct-06,1.8706,1.8714,1.872,1.8707
9-Oct-06,1.8662,1.8669,1.8675,1.8663
10-Oct-06,1.8565,1.8573,1.8579,1.857
11-Oct-06,1.8573,1.8582,1.8587,1.8576
12-Oct-06,1.8573,1.8581,1.8588,1.8581
13-Oct-06,1.8563,1.857,1.8577,1.8571
16-Oct-06,1.861,1.8618,1.8625,1.8619
17-Oct-06,1.87,1.8708,1.8715,1.8703
18-Oct-06,1.8677,1.8685,1.8692,1.8683
19-Oct-06,1.8765,1.8773,1.878,1.8775
20-Oct-06,1.8812,1.8819,1.8825,1.8816
23-Oct-06,1.8727,1.8734,1.874,1.8732
24-Oct-06,1.8722,1.8729,1.8736,1.8726
25-Oct-06,1.8775,1.8782,1.8788,1.8779
26-Oct-06,1.8879,1.8886,1.8891,1.8876
27-Oct-06,1.8973,1.8979,1.8984,1.8966
30-Oct-06,1.903,1.9037,1.904,1.9018
31-Oct-06,1.9079,1.9085,1.9088,1.9067
1-Nov-06,1.9075,1.9083,1.9084,1.9058
2-Nov-06,1.9077,1.9084,1.9085,1.9059
3-Nov-06,1.9013,1.9019,1.9022,1.9005
6-Nov-06,1.897,1.8976,1.8979,1.8964
7-Nov-06,1.9095,1.9101,1.9104,1.9082
8-Nov-06,1.9037,1.9044,1.9045,1.9023
9-Nov-06,1.8992,1.8999,1.9,1.8976
10-Nov-06,1.9124,1.9131,1.9132,1.9108
13-Nov-06,1.9036,1.9043,1.9044,1.9023
14-Nov-06,1.894,1.8946,1.8948,1.8928
15-Nov-06,1.8879,1.8886,1.8889,1.8874
16-Nov-06,1.8895,1.8901,1.8904,1.8885
17-Nov-06,1.8949,1.8955,1.8957,1.894
20-Nov-06,1.8977,1.8983,1.8986,1.8966
21-Nov-06,1.8997,1.9002,1.9003,1.8985
22-Nov-06,1.9145,1.915,1.9151,1.913
23-Nov-06,1.9154,1.916,1.9161,1.9141
24-Nov-06,1.9324,1.933,1.9331,1.9308
27-Nov-06,1.9374,1.938,1.938,1.9357
28-Nov-06,1.9478,1.9483,1.9483,1.9454
29-Nov-06,1.9498,1.9503,1.9503,1.9471
30-Nov-06,1.9674,1.9679,1.9677,1.9644
1-Dec-06,1.9811,1.9815,1.9811,1.9764
4-Dec-06,1.9793,1.9797,1.9795,1.9755
5-Dec-06,1.9714,1.9719,1.9716,1.9676
6-Dec-06,1.9706,1.9711,1.971,1.9672
7-Dec-06,1.9647,1.9652,1.965,1.9614
8-Dec-06,1.967,1.9675,1.9674,1.9643
11-Dec-06,1.9542,1.9547,1.9546,1.9516
12-Dec-06,1.9667,1.9672,1.9671,1.9633
13-Dec-06,1.9675,1.968,1.9678,1.9643
14-Dec-06,1.963,1.9635,1.9632,1.9599
15-Dec-06,1.9523,1.9527,1.9523,1.9482
18-Dec-06,1.9461,1.9465,1.9462,1.9425
19-Dec-06,1.963,1.9634,1.963,1.9591
20-Dec-06,1.9659,1.9663,1.9659,1.9621
21-Dec-06,1.9623,1.9625,1.962,1.9581
22-Dec-06,1.9606,1.9608,1.9603,1.9561
27-Dec-06,1.9556,1.9558,1.9552,1.9514
28-Dec-06,1.9603,1.9605,1.96,1.9567
29-Dec-06,1.9574,1.9576,1.9572,1.9544
2-Jan-07,1.9732,1.9734,1.973,1.9695
3-Jan-07,1.953,1.9532,1.9527,1.949
4-Jan-07,1.9451,1.9452,1.9445,1.9401
5-Jan-07,1.9279,1.928,1.9274,1.9235
8-Jan-07,1.9351,1.9351,1.9345,1.9306
9-Jan-07,1.941,1.941,1.9403,1.9364
10-Jan-07,1.9354,1.9354,1.9348,1.9309
11-Jan-07,1.9415,1.9411,1.9395,1.9343
12-Jan-07,1.9604,1.9598,1.9582,1.9532
15-Jan-07,1.9664,1.9658,1.9641,1.9591
16-Jan-07,1.961,1.9604,1.9587,1.9534
17-Jan-07,1.9714,1.9707,1.9689,1.9633
18-Jan-07,1.9721,1.9714,1.9694,1.9641
19-Jan-07,1.9739,1.9732,1.9712,1.9657
22-Jan-07,1.9762,1.9754,1.9733,1.9675
23-Jan-07,1.9864,1.9856,1.9836,1.978
24-Jan-07,1.9655,1.9649,1.9633,1.9585
25-Jan-07,1.9708,1.9701,1.9684,1.9635
26-Jan-07,1.9596,1.9589,1.9571,1.9522
29-Jan-07,1.9579,1.9572,1.9554,1.9507
30-Jan-07,1.9614,1.9608,1.9592,1.9546
31-Jan-07,1.9574,1.9568,1.9551,1.9504
1-Feb-07,1.9705,1.9697,1.968,1.9628
2-Feb-07,1.9683,1.9676,1.9658,1.9603
5-Feb-07,1.96,1.9593,1.9573,1.9516
6-Feb-07,1.9686,1.9678,1.9659,1.9602
7-Feb-07,1.9701,1.9693,1.9674,1.9617
8-Feb-07,1.9583,1.9577,1.956,1.9513
9-Feb-07,1.9484,1.9478,1.9461,1.9414
12-Feb-07,1.9477,1.9471,1.9454,1.9408
13-Feb-07,1.9429,1.9425,1.9412,1.9375
14-Feb-07,1.9607,1.9603,1.9589,1.9545
15-Feb-07,1.9542,1.9538,1.9526,1.9483
16-Feb-07,1.95,1.9496,1.9482,1.9436
19-Feb-07,1.9476,1.9471,1.9457,1.9412
20-Feb-07,1.9571,1.9566,1.955,1.9501
21-Feb-07,1.9523,1.9518,1.9504,1.9458
22-Feb-07,1.9525,1.952,1.9505,1.9461
23-Feb-07,1.9628,1.9623,1.9609,1.9562
26-Feb-07,1.9631,1.9626,1.9611,1.9562
27-Feb-07,1.9656,1.9651,1.9635,1.9581
28-Feb-07,1.96,1.9595,1.9577,1.9517
1-Mar-07,1.9576,1.957,1.9551,1.9488
2-Mar-07,1.9441,1.9436,1.9417,1.9355
5-Mar-07,1.926,1.9255,1.9235,1.9173
6-Mar-07,1.9255,1.9249,1.9229,1.9163
7-Mar-07,1.9305,1.9299,1.9279,1.9212
8-Mar-07,1.9301,1.9296,1.9278,1.9214
9-Mar-07,1.9319,1.9315,1.9299,1.9242
12-Mar-07,1.9291,1.9286,1.9269,1.921
13-Mar-07,1.9321,1.9316,1.9299,1.9239
14-Mar-07,1.9337,1.9332,1.9315,1.9252
15-Mar-07,1.9365,1.936,1.9343,1.9285
16-Mar-07,1.9424,1.9419,1.9404,1.9347
19-Mar-07,1.9461,1.9456,1.944,1.9381
20-Mar-07,1.9578,1.9572,1.9552,1.9486
21-Mar-07,1.9595,1.9588,1.957,1.9505
22-Mar-07,1.9672,1.9665,1.9644,1.9573
